created_at,Text,full_text
Tue Jun 18 02:49:00 +0000 2024,,Ketua Kadin Indonesia mendukung program makan siang gratis yang diusung oleh pasangan Presiden dan Wapres terpilih #Prabowo #Gibran #Kadin https://t.co/N8N1bqATPJ
Tue Jun 18 02:45:11 +0000 2024,,@gustavssondhela Bukannya SUPPORTER Prabowo S yang pada MELARAT dengan diadakannya program mulia : Makan Siang GRATIS ? Orang melarat &amp; (pura-pura melarat)`kan senang dengan yang GRATIS`AN ?
Tue Jun 18 02:40:45 +0000 2024,,@IkhwanMetal @MurtadhoRoy Apa yg bisa diharap dr dewan pakar yg programnya makan siang gratis. Hilihhh .... begundal rejim pikiran sampah.
Tue Jun 18 02:33:37 +0000 2024,,@AiraNtieReal Gpp. Ntar dibenahi dgn makan siang gratis bg anak² SD. Eh... SARAPAN BERGIZI. Kalau APBN msh ga cukup ntar kita jd kan proyek kita undang investor dalam negeri.
Tue Jun 18 02:32:33 +0000 2024,,Gak ada makan siang gratis. Ada tambang ada sebabnya.
Tue Jun 18 02:26:02 +0000 2024,,@viviiiiie_ program makan gratis harus d rubah ke program tidur siang
Tue Jun 18 02:21:22 +0000 2024,,@Bambangmulyonoo Sangat Ngerti.. cuma masalahnya disini yg ngotot bangun yg gak ngerti.. cuma taunya bikin aja.. konsekuensi hutang urusan penerusnya . Gak ada Makan Siang Gratis ...
Tue Jun 18 02:00:32 +0000 2024,,Dukung program makan siang gratis! https://t.co/7JdKXhLayx
Tue Jun 18 01:56:33 +0000 2024,,@Ind4hMaharani @msaid_didu 70 dah makan siang gratis ?
Tue Jun 18 01:53:46 +0000 2024,,@sandiuno Ngapain sih pintar dan berprestasi.... Tunggu makan siang gratis ajalah
Tue Jun 18 01:37:09 +0000 2024,,@jmsblack18 @AdhityaFachri Kayak begini ngga mungkin lah dianggap sesat wong mereka yang megang Kementerian Paling Agama sama Majelis Ulama 
Tue Jun 18 01:35:45 +0000 2024,,@kesedyhan @AdhityaFachri Yang paling baru Lord Gufron The Multitalent - Polyglot (Bahasa semut Malaikat Jin) - Penjaga Gawang neraka - Menghentikan Hujan - Nulis 500 kitab - ahli Bahasa Suryani ‍️
Tue Jun 18 01:22:49 +0000 2024,,Program makan siang bergizi gratis akan berdampak positif bagi masyarakat https://t.co/Ahd9bkaDA1
Tue Jun 18 01:21:50 +0000 2024,,Bodo amat yang penting makan siang gratis ok gass
Tue Jun 18 01:20:55 +0000 2024,,LHD coooyy agenda Prabowo 2025-29 IKN makan siang gratis akuisisi kapal induk mini (LHD) BISMILLAH JUAN CARLOS ehem Turki https://t.co/WPQ6pIWRWU
Tue Jun 18 00:50:38 +0000 2024,,Ketua Kadin Indonesia Mendukung Program Makan Siang Gratis Prabowo-Gibran #MenujuIndonesiaEmas bersama #Prabowo #PresidenTerpilih https://t.co/YVwkFpJ1Zr
Tue Jun 18 00:47:35 +0000 2024,,Airlangga: Defisit Anggaran untuk Program Makan Siang Gratis Masih Dibahas DPR https://t.co/Edc6FZe9vb
Tue Jun 18 00:14:37 +0000 2024,,@Aryprasetyo85 banyak banget yang protes. kan uda dapat makan siang gratis. terima lah nasib
Mon Jun 17 23:27:18 +0000 2024,,@ilhampurnama887 Akun sesat nongol saat Anis nyalon apa saja akun pemecah NKRI hanya satu tujuan nya bertahan hidup (makan) akibat makan siang gratis gagal edisinya 2029. akibatnya jual harga diri
Mon Jun 17 23:25:07 +0000 2024,,@MulkyIcal @ilhampurnama887 Betul akun2 dajjal akun bahaya keutuhan NKRI selalu hujat Anis sama saat Anis ikut pemilihan akun cari makan akibat gagal makan siang gratis edisinya 2029
Mon Jun 17 23:15:33 +0000 2024,,Airlangga Soal Program Makan Siang Gratis: Defisit Anggarannya Masih Dibahas DPR https://t.co/dOZf2AXDG0 #News
Mon Jun 17 23:08:23 +0000 2024,,Ketua Kadin Indonesia mendukung program makan siang gratis yang diusung oleh Prabowo Gibran https://t.co/jy6sAQcxtb
Mon Jun 17 23:07:19 +0000 2024,,@5teV3n_Pe9eL Karena rakyat merasa puas dengan iming iming bansos dan makan siang gratis.
Mon Jun 17 22:43:52 +0000 2024,,@zialogi Udah guys jangan banding2in. Rakyat skrg ga peduli itu 58% takluk sm bansos makan siang dan susu gratis. Ntah sunat darimana anggaran itu semua. Mega korupsi ijazah palsu bualan blusukan hutang membengkak dll mereka udah apatis!
Mon Jun 17 22:35:21 +0000 2024,,@cattoino @snnatchy elu warga ok gas 58% makan siang gratis yh
Mon Jun 17 21:53:49 +0000 2024,,@adhyayusuf @SaputraGone @mas_veel Bayar gaji pegawai berapa? Kok pemasukannya gak sampai untuk makan siang gratis? Kok pemasukanya gak bisa untuk ikn? mangkanya saya bilang saham 61% Freeport itu cuman angka
Mon Jun 17 21:51:44 +0000 2024,,@adhyayusuf @SaputraGone @mas_veel Jelas saya nyinyirin makan siang gratis belum belum udah di ubah ubah namanya sama prabowo Jelas saya nyinyirin program gak ada konsep yg matang asal asalan asal jadi asal janji Sekarang kebingungan mikirin anggaran makan siang gratis &amp; susu gratis
Mon Jun 17 19:21:11 +0000 2024,,Mereka dah dapet jatah makan siang gratis kalian kapan gaes..? Ok gas...ok gas...
Mon Jun 17 18:08:58 +0000 2024,,Menu makan siang gratis sandal kecap https://t.co/ycERONmrhk
Mon Jun 17 17:58:38 +0000 2024,,Airlangga: Defisit Anggaran Makan Siang Gratis Masih Dibahas DPR https://t.co/GqbmUAAsHw
Mon Jun 17 17:33:08 +0000 2024,,@ajengcute16__ Yg pilih lem aibon pendukung makan siang gratis 
Mon Jun 17 16:50:06 +0000 2024,,@JejeQuinnnn @kabarheboh13 Gaada kewajiban orang buat kasih barang gratis kalo lu dapet barang gratis tapi ngeluh namanya PENGANGGURAN MALAS. Manusia kek lu nih yang bikin ekonomi negara ancur kalo makin banyak. Pantes yang iming² makan siang gratis banyak peminat
Mon Jun 17 16:26:06 +0000 2024,,Airlangga: Defisit Anggaran Makan Siang Gratis Masih Dibahas DPR https://t.co/DkG3vAsvwL #KLYNews
Mon Jun 17 16:22:48 +0000 2024,,Saking tajirnya rakyat Indonesia akan dimakmurkan.Makan siang gratis utk anak sekolah.Kesehatan gratis kuliah gratis Listrik disubsidi Angkutan umum gratis.
Mon Jun 17 16:12:33 +0000 2024,,@nicomrd @FaktaSepakbola Ini masti dia kebanyakan minum beer. Teler ngga ada yang bawa dia keluar
Mon Jun 17 16:12:01 +0000 2024,,@dearmrinsanity Kn ada makan siang gratis
Mon Jun 17 15:51:39 +0000 2024,,@FakhriArdian7 @RichardusRaka @idextratime @toshibatv_id Gk usah bawa2 anak abah tolol urusin noh makan siang gratis yng jadi tai
Mon Jun 17 15:49:35 +0000 2024,,Idul Adha th ini blm balik karna masih nunggu UAS dpt laporan tiba2 jd panitia kurban dapet nasi kotak dan daging. Mayan makan siang gratis https://t.co/LxTeOlm2Px
Mon Jun 17 15:21:54 +0000 2024,,@WagimanDeep212_ Asikkk... Nambah lg satu pos Mentri. Habis mentri makan siang gratis ada lagi mentri korban judi online dan pinjol. Mentrinya yg paling pas ya si jambu bool @habiburokhman ini lah..
Mon Jun 17 15:19:03 +0000 2024,,Ketua Kadin Indonesia mendukung program makan siang gratis yang diusung oleh pasangan Presiden dan wapres terpilih Prabowo - Gibran #Prabowo #PrabowoGibran https://t.co/gOPE8BTeCt
Mon Jun 17 15:17:41 +0000 2024,,Ketua Kadin Indonesia Arsjad Rasjid mendukung program makan siang gratis yang diusung oleh pasangan Prabowo Gibran Cowok 1990 Elaelo Talk Saxy Nightmares and Daydreams Daging #KingTheLand Na PD https://t.co/pwUsxSjnbc
Mon Jun 17 15:05:39 +0000 2024,,@Alengk4tasek @Muh27356981 @AnangPratama_ @makanbolaID Pertanyaanya emang emil minta dinaturalisasi?
Mon Jun 17 15:00:55 +0000 2024,,@gustavssondhela Dasar kaum bansos dan makan siang gratis 
Mon Jun 17 14:20:24 +0000 2024,,Defisit Anggaran untuk Makan Siang Gratis Masih Dibahas DPR Menko Perekonomian Airlangga Hartarto... #NewsUpdate #Ekonomi #EkonomiIndonesia #MenkoPerekonomian #AirlanggaHartarto #DPR #DefisitAnggaran #MakanSiangGratis https://t.co/I6XMCFashA https://t.co/xkWl5kYdsE
Mon Jun 17 14:17:48 +0000 2024,,Ketua kadin mendukung program makan siang gratis yang di usung presiden dan wapres terpilih Prabowo-Gibran https://t.co/B6IeEwWuMS
Mon Jun 17 14:16:44 +0000 2024,,@tempodotco Penyebab pokoknya bukan cuma saham AS tapi kampanye makan siang gratis yg tidak masuk akal akan mengakibatkan kebijakan fiskal meningkat nah dari sini sang ayah membantu dengan menerapkan kebijakan yg out of the box salah satunya tapera guna menerapkan kampanye tsbt ok gas
Mon Jun 17 14:16:01 +0000 2024,,@toncherieamour lemparin makan siang gratis
Mon Jun 17 14:10:18 +0000 2024,,Ketua kadin Indonesia arsjad rasjid mendukung program makan siang gratis yang diusung oleh pasangan presiden dan wapres terpilih Prabowo-Gibran https://t.co/aMHrPK57bg
Mon Jun 17 14:07:52 +0000 2024,,Ketua Kadin dukung program makan siang gratis https://t.co/s6983Wjz3r
Mon Jun 17 14:00:02 +0000 2024,,@gustavssondhela Ga ada pendukung 01 yg nungguin makan siang dan susu gratis kami butuh pendidikan gratis. Biar pendukung anak haram saja yg antri makan siang dan susu gratis
Mon Jun 17 13:50:00 +0000 2024,,@Miduk17 Saya bukannya ga setuju dg program makan siang gratis bagus asal semua anak Indonesia SDH mendapat fasilitas pendidikan yg layak..jgn kan di Papua di perkotaan besar SPT Bekasi saja msh sulit anak murid SMP SMA/K masuk sekolah negeri
Mon Jun 17 13:46:57 +0000 2024,,@Alengk4tasek @Muh27356981 @AnangPratama_ @makanbolaID Emang semenghina apa sih dia? Kan dia cuman bilang ngimpi kalo berharap emil main di indo. Emang se menyakitkan itu omonganya? Urusan dia dipake italy apa ngga kan itu keputusan dia resikonya dia. Inget kita ngga ada andil apapun sampe dia akhirnya ber karier di sana
Mon Jun 17 13:40:31 +0000 2024,,Plisss jangan dikasih makan siang gratis dulu️
Mon Jun 17 13:33:01 +0000 2024,,@Boediantar4 Sama di tempat saya masjid Villa kelapa dua makan siang gratis juga Semoga kebaikan itu diikuti yg lain Dari pada disetor ke Ormas
Mon Jun 17 13:14:47 +0000 2024,,@nur_shandyfer @Miduk17 Yang nyoblos no.2 sepertinya bukan karena iming2 makan siang gratis. Mereka rakyat yang ngerti pentingnya pembangunan yang berkelanjutan...
Mon Jun 17 12:58:42 +0000 2024,,@scaredycat_life @sbmptnfess ya makanya waktu itu mau dikasih bisa S1 gratis malah pada milih makan siang gratis 
Mon Jun 17 12:48:52 +0000 2024,,@T0M5helby Gerombolan makan siang gratis pasti diem 
Mon Jun 17 12:48:48 +0000 2024,,@geloraco Pdip said.ok gua setuju anggaran makan siang gratis.tapi audit kebijakan jokowi selama ini. Prabowo uing uing uing. Walau gmnpun pdip suara nya masih yg terbanyak di parlemen
Mon Jun 17 12:42:07 +0000 2024,,@idextratime Bang Paes gimana nih
Mon Jun 17 12:40:56 +0000 2024,,Gapapa dengan makan siang gratis nanti bisa mendorong anak2 kuat untuk membangun jembatan sendiri :)
Mon Jun 17 12:37:23 +0000 2024,,@OposisiCerdas Ambil saja duit yang disaku jas Jokowi yang 11.000 triliun udah selesaikan utang Jokowi sisanya buat makan siang gratis terus fokus kerja lagi buat menyelesaikan janji2 kampanye kemaren.
Mon Jun 17 12:35:12 +0000 2024,,Airlangga Tanggapi Soal Penurunan Defisit APBN Demi Makan Siang Gratis https://t.co/Wc2tapD5fw
Mon Jun 17 12:34:26 +0000 2024,,Milih makan siang gratis sih
Mon Jun 17 12:24:35 +0000 2024,,Airlangga: Defisit APBN untuk Makan Siang Gratis Masih Dibahas DPR https://t.co/qc92gPVdsH
Mon Jun 17 12:17:57 +0000 2024,,@KompasTV Makan siang gratis program presiden terpilih nanti sekarang aja blm di Lantik kok DPR sekarang yg sibuk rapatkan anggaran?
Mon Jun 17 12:17:00 +0000 2024,,@ceaseia Kita berharap satu hal yang hebat dek: makan siang gratis.
Mon Jun 17 12:08:34 +0000 2024,,@StefanAntonio__ Nggak apa2x. Mereka akan berhak dapat makan siang gratis dan bansos.. Sebuah solusi inovatif dan sangat merakyat dari pemimpin kita
Mon Jun 17 11:54:32 +0000 2024,,@id_lgk Alfred Riedl pasti lagi senyum tipis baca ini mpank
Mon Jun 17 11:53:35 +0000 2024,,Menko Perekonomian Airlangga Tegaskan soal Defisit APBN karena Makan Siang Gratis Masih Dibahas DPR https://t.co/W8OAsWfuMO
Mon Jun 17 11:44:55 +0000 2024,,@tham878 daripada jadi influence mlenca mlence pagi ngomong makan siang gratis siang ngomong makan pagi malam ..duitnya darimana?
Mon Jun 17 08:56:18 +0000 2024,,@ilhampurnama887 Hahahaha ketika otak terisii taik makanya makan itu makan siang gratis tapi entah ada entah egk ada kalau ada pun Energen maksudnya apa biar cerdas sikit bos q
Mon Jun 17 08:38:06 +0000 2024,,@KompasTV Bln April yl ada 4 kunjungan ke Cina. Menkeu dr AS &amp; Kanselir Jerman . memprotes ekonomi Cina yg Over Capacity &amp; bahayakan industri2 di Jerman &amp; AS. Menlu AS ingatkan Cina agar tdk pasok komponen2 senjata ke Rusia. Prabowo? Lihat demo makan siang gratis di 1 sekolah di China.
Mon Jun 17 08:27:47 +0000 2024,,@cilok97330320 Untuk makan siang gratis.. 
Mon Jun 17 08:21:06 +0000 2024,,Airlangga Tanggapi Usulan Penurunan Defisit Anggaran Hingga Makan Siang Gratis https://t.co/LSOtTTYXag #TempoBisnis
Mon Jun 17 08:05:43 +0000 2024,,@emeraldberylium @HarisFebrian77 @cucunyasoekiman @anonjawa Hai anak okegas yng paling tolol ga belajar ekonomi gampang digoreng angan2 makan siang gratis~
Mon Jun 17 08:03:01 +0000 2024,,Hadeeeeee semua penjudol hidupnya ditanggung negara. Mending fokus riset makan siang gratis yg kmrn uda sok2an praktek buat periode selanjutnya kata gweh gausa boros segala bikin bansos judol
Mon Jun 17 07:58:48 +0000 2024,,@Alengk4tasek @AnangPratama_ @makanbolaID Memang benar cuman kalo dilihat dari Hubner yang sempet hampir ngga jadi karena waktu itu dipanggil timnas kelompok umur belanda kan juga lucu
Mon Jun 17 07:53:13 +0000 2024,,@WagimanDeep212_ Belum makan siang gratis aja udah begini amat isi kepalanya tolol banget 7 turunan
Mon Jun 17 07:45:06 +0000 2024,,@toncherieamour minta traktir makan siang gratis
Mon Jun 17 07:41:04 +0000 2024,,@hipohan Kita doakan semoga pak PS dapat menjadi pemimpin yg amanah tetap anti asing dan berkeinginan utk menasionalisasi perusahaan asing agar makan siang dan minum susu gratis tetap berjalan dengan baik.
Mon Jun 17 07:40:51 +0000 2024,,@garagarabola_ Budi pyton bepe boaz adalah striker generasi terakhir yang timnas punya
Mon Jun 17 07:39:53 +0000 2024,,@SeriDianawati Mau dikasih pendidikan mau nya makan siang gratis eh ganti sarapan gratis...
Mon Jun 17 07:35:33 +0000 2024,,@garagarabola_ Bocah ganteng di bandingin ama bocah ajaib. Masih belum selevel
Mon Jun 17 07:33:26 +0000 2024,,@id_lgk 2 striker liverpool Yang kiri bikin banyak goal Yang kanan banyak bikin emosi
Mon Jun 17 07:30:52 +0000 2024,,@Alengk4tasek @AnangPratama_ @makanbolaID Lah bukanya yang lain juga gitu? Hubner pun gitu
Mon Jun 17 07:16:05 +0000 2024,,@OposisiCerdas Benar RK sudah Minum Susu gratis dan Makan Siang..... eh sma sdkit AsamSulfat kek nya... mkanya sudah Otw laju.... smntara Aanies msih wait and see cri yang bersih Nepo dan gak ada cawe cawenya.....
Mon Jun 17 06:53:31 +0000 2024,,Minta makan siang gratis
Mon Jun 17 06:35:19 +0000 2024,,Mereka cuma paham bansos dan makan siang gratis.
Mon Jun 17 06:31:24 +0000 2024,,@emeraldberylium @cucunyasoekiman @anonjawa Makanya yg dipilih tu pendidikan gratis bukan makan siang gratis biar otak kosong kayak lu ada isinya.
Mon Jun 17 00:34:53 +0000 2024,,@kyaahvny @kegblgnunfaedh Bayar kak. Yg gratis katanya cuma makan siang.
Mon Jun 17 00:21:34 +0000 2024,,@TeddGus Uangnya dari mana km untuk melanjutkan IKN beritanya sampai sekarang investor dr luar negeri belum ada padahal Prabowo harus memberi makan siang dan susu gratis juga janji2 yg lain waktu kampanye
Mon Jun 17 00:05:11 +0000 2024,,Woi jadiin jeketi BA istana dong suruh bikin lagu propaganda buat makan siang gratis
Sun Jun 16 23:47:37 +0000 2024,,@KompasTV Lagi pusing cari dana makan siang gratis. IKN nomer akhir..wkwk
Sun Jun 16 23:46:37 +0000 2024,,@amamandaft Sesuai Asian value selamat nanti dapet makan siang gratis* *S&amp;K berlaku 
Sun Jun 16 23:42:30 +0000 2024,,Perasaan 02 pas bahas perempuan tuh ga ngasih solusi apa apa deh. Pas bahas pelecehan perempuan aja jawabnya makan siang gratis . Kayak kok bisa dia mikir gt
Sun Jun 16 23:40:31 +0000 2024,,@WatchmenID Indonesia cEMAS (2045). Beri dia makan siang gratis!!!
Sun Jun 16 23:15:42 +0000 2024,,@_mardial_ maqoli Inna kalima kitab fa alayya qum fa qal alaihi Inna kalimat ummat fi Inna kalima fimallah la syaddi inn kalima Makkah Madinah la qola Inna rahmatan ya Rasulullah SAW wa maqoli Inna romatan sahabat sayyidina Ali Umar Utsman Abu Bakar la qola Inna kalima fi mallah.
Sun Jun 16 23:11:28 +0000 2024,,@Adiprayitno_20 Gw bukan pemilih prabowo tapi bakal dukung kalo dia tidak memprioritaskan IKN batalkan makan siang gratis dan prioritaskan penanganan perubahan iklim. Sesuatu yg sulit kayaknya 
Sun Jun 16 23:09:29 +0000 2024,,@syngrafeas_im tol memang membantu di daerah2 ya rin klo di jakarta ya karena volume kendaraan tinggi jadi tetep macet. cuma ya itu tol kan memang bayar hihihi emg ga ada makan siang gratis ke toilet aja bayar hahahaha
Sun Jun 16 22:44:23 +0000 2024,,@ariefbudiawan7 @mohmahfudmd jangan apa bilang dipilih dari beratus juta penduduk sejak kapan menteri dipilih lewat pemilu? menteri itu dipilih oleh presiden hak prerogatif presiden. hadeh orang yg suka ngomong begitu biasanya doyan kebijakan populis meski ga logis dan rasional kyk makan siang gratis
Sun Jun 16 21:00:27 +0000 2024,,Moso makan siang gratis +- 500T harus dibarengi dengan IKN +- 500T juga!! Harus korbanin salah satu lah
Sun Jun 16 19:12:29 +0000 2024,,@ARSIPAJA Kemendikbud minta tambahan anggaran 25T tapi untuk siapa ? Begitu juga lembaga lembaga yang minta tambahan anggaran ? Untuk siapa dan buat apa ? Tapi anak2 ini hanya ingin ke sekolah dengan layak dan juga tidak minta makan siang Gratis ke sekolah tanpa tarohan nyawa ..! https://t.co/N6l40GHDcb
Sun Jun 16 17:58:13 +0000 2024,,Asing Pertanyakan Program Makan Siang Gratis Prabowo Beban Fiskal! https://t.co/IGlMADK7sv https://t.co/zmfP8xI6vg
Sun Jun 16 17:34:35 +0000 2024,,@Tan_Mar3M Baguslah biar semakin banyak penjudi dari indonesia. Syukur-syukur dikaderidasu sejak dibangku sekolah. Sambil makan siang gratis. Diajarin game on line
Sun Jun 16 17:26:07 +0000 2024,,@S4N_W1B1 Nasi sudah menjadi bubur sudah pilih makan siang gratis.
Sun Jun 16 17:24:50 +0000 2024,,@MlNJEONGF YES CHEF. Apa menu makan siang gratis hari ini chef?
Sun Jun 16 17:23:11 +0000 2024,,@robby_karman @anonjawa Lah sama anies ganjar aja cuma bisa bales pake makan siang gratis kalo ga omon omon 
Sun Jun 16 17:21:36 +0000 2024,,Terlalu kelamaan nungguin makan siang gratis sampai kurusan skrg https://t.co/TwGdxSlGJx
Sun Jun 16 17:10:39 +0000 2024,,gadapat makan siang gratis ini
Sun Jun 16 17:03:21 +0000 2024,,@MapleGunwook ETTT PRITTTTTTTT. Nanti gak dapet makan siang gratis loh.
Sun Jun 16 16:40:52 +0000 2024,,Makan siang gratis 400T lho!!!
Sun Jun 16 16:11:10 +0000 2024,,@Kimberley_PS08 Emang lu mau jembutmu diguyur dengan air yg sama buat ngaduk semen.. Lu pikir IKN dibangun pake schedule cem makan siang gratis Kebanggaan ndoromu itu... Faktanya makan siang gratis belum dijalanin udah ganti nama sarapan bergizi gratis Schedul macam apa itu ?
Sun Jun 16 15:41:21 +0000 2024,,@dabelchisburger Siap salah senior kedepannya saya akan membangun kementerian khusus makan siang gratis
Sun Jun 16 15:39:11 +0000 2024,,makan siang gratis 
Sun Jun 16 15:23:45 +0000 2024,,@5teV3n_Pe9eL Mengertilah bahwa memahami kinerja pemerintah adalah memahami rakyat 58 yang bodoh. Nggak penting juga jelasin a - z bagi rakyat 58 joged dan makan siang gratis itu penting. 
Sun Jun 16 15:09:42 +0000 2024,,Lagian dari segitu banyak lini usaha yang kongsi bareng pemerintah kenapa IUP tambang sih? Penyedia catering makan siang gratis aja gitu? Uang dapat dan makanan bisa dinikmati umat.
Sun Jun 16 15:05:05 +0000 2024,,coba programnya bapak oke gas bukan makan siang gratis tapi bagi-bagi riu minimal 10 di satu rt huft
Sun Jun 16 15:03:55 +0000 2024,,@iPatTheo yang milih pada tolol lebih mentingin makan siang gratis daripada pendidikan gratis
Sun Jun 16 14:56:05 +0000 2024,,romance untold . ini mah duluan enha yang ngasih makan siang gratis dari pada prabowo (makanan saya adalah delusi)
Sun Jun 16 14:36:15 +0000 2024,,Pasti gara2 di sekolahnya disediain makan siang gratis kan?
